Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
594	-2092.921	-2245.236	152.3151	1.50887	5.276766	0.4411148	0.532698	0.467302	2.048099
600	-2091.916	-2244.705	152.7886	1.738811	4.869568	0.5279209	0.846618	0.153382	1.535296
606	-2088.359	-2241.356	152.9968	1.69806	4.869568	0.6254499	0.727332	0.272668	1.292406
612	-2089.951	-2242.061	152.1105	1.69806	5.110082	0.6254499	0.601563	0.398437	1.892461
618	-2095.464	-2248.607	153.1434	1.778834	3.594352	0.5031649	0.686329	0.313671	1.577676
624	-2084.908	-2237.225	152.317	1.438681	5.79716	0.4224816	0.777265	0.222735	2.027
630	-2094.004	-2245.739	151.7349	1.359706	6.927465	0.4224816	0.669159	0.330841	2.287896
636	-2089.786	-2241.253	151.4669	1.546957	6.927465	0.4675107	0.692861	0.307139	2.287896
642	-2088.785	-2238.89	150.1051	1.180631	6.927465	0.4675107	0.704212	0.295788	3.34133
648	-2085.281	-2235.026	149.7448	1.116444	5.773926	0.4170811	0.769569	0.230431	3.795772
654	-2078.689	-2227.406	148.7173	1.321402	4.918566	0.4170811	0.715276	0.284724	4.39393
660	-2101.186	-2253.003	151.8164	1.280607	3.638242	0.4170811	0.764291	0.235709	2.854187
666	-2092.67	-2243.933	151.2631	1.253519	5.131103	0.4170811	0.793731	0.206269	2.92116
672	-2084.128	-2234.185	150.057	1.309397	4.067932	0.3686487	0.729437	0.270563	3.840522
678	-2095.91	-2246.738	150.8285	1.330863	4.067932	0.7887389	0.717905	0.282095	2.998814
684	-2092.879	-2243.491	150.6121	1.316309	4.067932	0.7887389	0.721952	0.278048	3.13676
690	-2100.493	-2251.241	150.7481	1.596959	4.067932	1.20877	0.604996	0.395004	2.627721
696	-2107.181	-2255.913	148.732	1.322634	6.527358	1.103182	0.714405	0.285595	3.651407
702	-2112.247	-2262.163	149.916	1.231978	5.151955	0.7071084	0.651493	0.348507	3.464217
708	-2116.231	-2266.2	149.9689	1.304173	5.151955	0.5645458	0.716046	0.283954	3.507511
714	-2108.159	-2260.17	152.0117	1.181257	4.735752	0.2848292	0.726414	0.273586	2.748545
720	-2107.52	-2257.887	150.3679	1.015139	5.134122	0.2879031	0.863344	0.136656	3.748418
726	-2099.833	-2249.921	150.0879	1.102062	5.134122	0.3761772	0.639082	0.360918	3.748418
732	-2115.247	-2264.902	149.655	1.210818	5.515036	0.4985158	0.621374	0.378626	3.748418
738	-2111.477	-2261.899	150.4221	1.315319	5.213141	0.4207941	0.624065	0.375935	3.367164
744	-2101.84	-2251.294	149.454	1.30039	5.109582	0.4207941	0.789325	0.210675	3.95303
750	-2105.47	-2256.734	151.2647	1.365885	5.109582	0.4496662	0.631212	0.368788	2.819727
756	-2109.381	-2259.963	150.5819	1.390768	5.109582	0.4496662	0.732525	0.267475	3.214154
762	-2092.888	-2245.395	152.5064	1.52206	5.109582	0.4489103	0.752723	0.247277	1.932538
768	-2097.143	-2249.529	152.386	1.617946	4.133063	0.6531886	0.702172	0.297828	1.932538
774	-2092.275	-2244.22	151.9451	1.590711	4.620117	0.6531886	0.733636	0.266364	2.141762
780	-2087.727	-2240.002	152.2747	1.613504	6.328367	0.5123967	0.777662	0.222338	1.743872
786	-2088.379	-2240.8	152.4214	1.514645	4.89327	0.4599799	0.678593	0.321407	2.021942
792	-2097.097	-2249.194	152.0976	1.465236	4.947104	0.6805301	0.606252	0.393748	2.03725
798	-2100.466	-2251.736	151.2695	1.253804	7.13283	0.4007084	0.713068	0.286932	2.644906
804	-2117.372	-2269.362	151.9891	1.724661	5.166148	0.6719666	0.696331	0.303669	1.902957
810	-2129.597	-2281.084	151.487	1.816804	6.363579	0.8443741	0.785128	0.214872	1.833524
816	-2111.214	-2263.643	152.4286	1.853972	4.654786	0.6678452	0.725314	0.274686	1.610844
822	-2100.322	-2252.669	152.3467	1.394968	4.654786	0.3240478	0.686906	0.313094	2.365891
828	-2094.053	-2245.759	151.7066	1.598218	7.134858	0.59948	0.759129	0.240871	1.931142
834	-2099.198	-2250.933	151.7359	1.456989	7.125538	0.5721717	0.665627	0.334373	2.034323
840	-2102.591	-2254.677	152.0861	1.340078	7.125538	0.2647282	0.733699	0.266301	2.26602
846	-2091.209	-2242.595	151.3855	1.36846	5.660233	0.2647282	0.692959	0.307041	2.89251
852	-2095.685	-2246.057	150.3725	1.027896	4.215325	0.2579868	0.709584	0.290416	3.937939
